" 5726","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5727","007063","DEPTH BELOW SEA/WATER SURFACE (M)","652.39"
" 5728","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5729","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5730","022043","SEA/WATER TEMPERATURE","8.520000000000039"
" 5731","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5732","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5733","007063","DEPTH BELOW SEA/WATER SURFACE (M)","653.1"
" 5734","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5735","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5736","022043","SEA/WATER TEMPERATURE","8.510000000000048"
" 5737","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5738","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5739","007063","DEPTH BELOW SEA/WATER SURFACE (M)","653.82"
" 5740","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5741","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5742","022043","SEA/WATER TEMPERATURE","8.510000000000048"
" 5743","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5744","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5745","007063","DEPTH BELOW SEA/WATER SURFACE (M)","654.53"
" 5746","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5747","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5748","022043","SEA/WATER TEMPERATURE","8.5"
" 5749","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5750","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5751","007063","DEPTH BELOW SEA/WATER SURFACE (M)","655.24"
" 5752","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5753","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5754","022043","SEA/WATER TEMPERATURE","8.5"
" 5755","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5756","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5757","007063","DEPTH BELOW SEA/WATER SURFACE (M)","655.95"
" 5758","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5759","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5760","022043","SEA/WATER TEMPERATURE","8.490000000000009"
" 5761","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5762","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5763","007063","DEPTH BELOW SEA/WATER SURFACE (M)","656.66"
" 5764","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5765","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5766","022043","SEA/WATER TEMPERATURE","8.490000000000009"
" 5767","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5768","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5769","007063","DEPTH BELOW SEA/WATER SURFACE (M)","657.38"
" 5770","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5771","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5772","022043","SEA/WATER TEMPERATURE","8.480000000000018"
" 5773","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5774","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5775","007063","DEPTH BELOW SEA/WATER SURFACE (M)","658.09"
" 5776","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5777","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5778","022043","SEA/WATER TEMPERATURE","8.460000000000036"
" 5779","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5780","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5781","007063","DEPTH BELOW SEA/WATER SURFACE (M)","658.8"
" 5782","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5783","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5784","022043","SEA/WATER TEMPERATURE","8.450000000000045"
" 5785","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5786","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5787","007063","DEPTH BELOW SEA/WATER SURFACE (M)","659.51"
" 5788","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5789","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5790","022043","SEA/WATER TEMPERATURE","8.450000000000045"
" 5791","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5792","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5793","007063","DEPTH BELOW SEA/WATER SURFACE (M)","660.22"
" 5794","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5795","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5796","022043","SEA/WATER TEMPERATURE","8.430000000000007"
" 5797","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5798","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5799","007063","DEPTH BELOW SEA/WATER SURFACE (M)","660.94"
" 5800","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5801","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5802","022043","SEA/WATER TEMPERATURE","8.420000000000016"
" 5803","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5804","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5805","007063","DEPTH BELOW SEA/WATER SURFACE (M)","661.65"
" 5806","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5807","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5808","022043","SEA/WATER TEMPERATURE","8.410000000000025"
" 5809","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5810","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5811","007063","DEPTH BELOW SEA/WATER SURFACE (M)","662.36"
" 5812","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5813","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5814","022043","SEA/WATER TEMPERATURE","8.390000000000043"
" 5815","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5816","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5817","007063","DEPTH BELOW SEA/WATER SURFACE (M)","663.07"
" 5818","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5819","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5820","022043","SEA/WATER TEMPERATURE","8.350000000000023"
" 5821","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5822","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5823","007063","DEPTH BELOW SEA/WATER SURFACE (M)","663.78"
" 5824","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5825","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5826","022043","SEA/WATER TEMPERATURE","8.32000000000005"
" 5827","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5828","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5829","007063","DEPTH BELOW SEA/WATER SURFACE (M)","664.5"
" 5830","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5831","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5832","022043","SEA/WATER TEMPERATURE","8.310000000000002"
" 5833","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5834","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5835","007063","DEPTH BELOW SEA/WATER SURFACE (M)","665.21"
" 5836","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5837","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5838","022043","SEA/WATER TEMPERATURE","8.310000000000002"
" 5839","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5840","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5841","007063","DEPTH BELOW SEA/WATER SURFACE (M)","665.92"
" 5842","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5843","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5844","022043","SEA/WATER TEMPERATURE","8.300000000000011"
" 5845","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5846","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5847","007063","DEPTH BELOW SEA/WATER SURFACE (M)","666.63"
" 5848","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5849","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5850","022043","SEA/WATER TEMPERATURE","8.29000000000002"
" 5851","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5852","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5853","007063","DEPTH BELOW SEA/WATER SURFACE (M)","667.35"
" 5854","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5855","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5856","022043","SEA/WATER TEMPERATURE","8.28000000000003"
" 5857","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5858","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5859","007063","DEPTH BELOW SEA/WATER SURFACE (M)","668.06"
" 5860","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5861","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5862","022043","SEA/WATER TEMPERATURE","8.270000000000039"
" 5863","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5864","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5865","007063","DEPTH BELOW SEA/WATER SURFACE (M)","668.77"
" 5866","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5867","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5868","022043","SEA/WATER TEMPERATURE","8.270000000000039"
" 5869","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5870","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5871","007063","DEPTH BELOW SEA/WATER SURFACE (M)","669.48"
" 5872","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5873","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5874","022043","SEA/WATER TEMPERATURE","8.260000000000048"
" 5875","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5876","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5877","007063","DEPTH BELOW SEA/WATER SURFACE (M)","670.2"
" 5878","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5879","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5880","022043","SEA/WATER TEMPERATURE","8.25"
" 5881","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5882","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5883","007063","DEPTH BELOW SEA/WATER SURFACE (M)","670.91"
" 5884","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5885","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5886","022043","SEA/WATER TEMPERATURE","8.240000000000009"
" 5887","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5888","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5889","007063","DEPTH BELOW SEA/WATER SURFACE (M)","671.62"
" 5890","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5891","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5892","022043","SEA/WATER TEMPERATURE","8.230000000000018"
" 5893","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5894","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5895","007063","DEPTH BELOW SEA/WATER SURFACE (M)","672.34"
" 5896","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5897","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5898","022043","SEA/WATER TEMPERATURE","8.230000000000018"
" 5899","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5900","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5901","007063","DEPTH BELOW SEA/WATER SURFACE (M)","673.05"
" 5902","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5903","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5904","022043","SEA/WATER TEMPERATURE","8.210000000000036"
" 5905","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5906","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5907","007063","DEPTH BELOW SEA/WATER SURFACE (M)","673.76"
" 5908","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5909","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5910","022043","SEA/WATER TEMPERATURE","8.200000000000045"
" 5911","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5912","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5913","007063","DEPTH BELOW SEA/WATER SURFACE (M)","674.47"
" 5914","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5915","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5916","022043","SEA/WATER TEMPERATURE","8.180000000000007"
" 5917","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5918","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5919","007063","DEPTH BELOW SEA/WATER SURFACE (M)","675.19"
" 5920","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5921","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5922","022043","SEA/WATER TEMPERATURE","8.180000000000007"
" 5923","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5924","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5925","007063","DEPTH BELOW SEA/WATER SURFACE (M)","675.9"
" 5926","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5927","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5928","022043","SEA/WATER TEMPERATURE","8.180000000000007"
" 5929","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5930","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5931","007063","DEPTH BELOW SEA/WATER SURFACE (M)","676.61"
" 5932","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5933","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5934","022043","SEA/WATER TEMPERATURE","8.180000000000007"
" 5935","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5936","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5937","007063","DEPTH BELOW SEA/WATER SURFACE (M)","677.33"
" 5938","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5939","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5940","022043","SEA/WATER TEMPERATURE","8.180000000000007"
" 5941","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5942","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5943","007063","DEPTH BELOW SEA/WATER SURFACE (M)","678.04"
" 5944","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5945","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5946","022043","SEA/WATER TEMPERATURE","8.180000000000007"
" 5947","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5948","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5949","007063","DEPTH BELOW SEA/WATER SURFACE (M)","678.75"
" 5950","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5951","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5952","022043","SEA/WATER TEMPERATURE","8.180000000000007"
" 5953","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5954","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5955","007063","DEPTH BELOW SEA/WATER SURFACE (M)","679.47"
" 5956","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5957","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5958","022043","SEA/WATER TEMPERATURE","8.180000000000007"
" 5959","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5960","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5961","007063","DEPTH BELOW SEA/WATER SURFACE (M)","680.18"
" 5962","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5963","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5964","022043","SEA/WATER TEMPERATURE","8.180000000000007"
" 5965","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5966","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5967","007063","DEPTH BELOW SEA/WATER SURFACE (M)","680.89"
" 5968","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5969","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5970","022043","SEA/WATER TEMPERATURE","8.180000000000007"
" 5971","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5972","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5973","007063","DEPTH BELOW SEA/WATER SURFACE (M)","681.61"
" 5974","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5975","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5976","022043","SEA/WATER TEMPERATURE","8.180000000000007"
" 5977","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5978","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5979","007063","DEPTH BELOW SEA/WATER SURFACE (M)","682.32"
" 5980","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5981","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5982","022043","SEA/WATER TEMPERATURE","8.180000000000007"
" 5983","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5984","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5985","007063","DEPTH BELOW SEA/WATER SURFACE (M)","683.03"
" 5986","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5987","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5988","022043","SEA/WATER TEMPERATURE","8.180000000000007"
" 5989","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5990","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5991","007063","DEPTH BELOW SEA/WATER SURFACE (M)","683.75"
" 5992","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5993","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 5994","022043","SEA/WATER TEMPERATURE","8.170000000000016"
" 5995","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 5996","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 5997","007063","DEPTH BELOW SEA/WATER SURFACE (M)","684.46"
" 5998","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 5999","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 6000","022043","SEA/WATER TEMPERATURE","8.150000000000034"
" 6001","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 6002","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 6003","007063","DEPTH BELOW SEA/WATER SURFACE (M)","685.17"
" 6004","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 6005","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 6006","022043","SEA/WATER TEMPERATURE","8.140000000000043"
" 6007","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 6008","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 6009","007063","DEPTH BELOW SEA/WATER SURFACE (M)","685.89"
" 6010","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 6011","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 6012","022043","SEA/WATER TEMPERATURE","8.120000000000005"
" 6013","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 6014","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 6015","007063","DEPTH BELOW SEA/WATER SURFACE (M)","686.6"
" 6016","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 6017","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 6018","022043","SEA/WATER TEMPERATURE","8.090000000000032"
" 6019","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 6020","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 6021","007063","DEPTH BELOW SEA/WATER SURFACE (M)","687.32"
" 6022","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 6023","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 6024","022043","SEA/WATER TEMPERATURE","8.050000000000011"
" 6025","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 6026","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 6027","007063","DEPTH BELOW SEA/WATER SURFACE (M)","688.03"
" 6028","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 6029","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 6030","022043","SEA/WATER TEMPERATURE","8.03000000000003"
" 6031","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 6032","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 6033","007063","DEPTH BELOW SEA/WATER SURFACE (M)","688.74"
" 6034","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 6035","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 6036","022043","SEA/WATER TEMPERATURE","8.0"
" 6037","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 6038","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 6039","007063","DEPTH BELOW SEA/WATER SURFACE (M)","689.46"
" 6040","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 6041","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 6042","022043","SEA/WATER TEMPERATURE","7.990000000000009"
" 6043","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 6044","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 6045","007063","DEPTH BELOW SEA/WATER SURFACE (M)","690.17"
" 6046","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 6047","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 6048","022043","SEA/WATER TEMPERATURE","7.990000000000009"
" 6049","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 6050","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 6051","007063","DEPTH BELOW SEA/WATER SURFACE (M)","690.89"
" 6052","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 6053","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 6054","022043","SEA/WATER TEMPERATURE","7.9500000000000455"
" 6055","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 6056","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 6057","007063","DEPTH BELOW SEA/WATER SURFACE (M)","691.6"
" 6058","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 6059","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 6060","022043","SEA/WATER TEMPERATURE","7.9500000000000455"
" 6061","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 6062","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 6063","007063","DEPTH BELOW SEA/WATER SURFACE (M)","692.31"
" 6064","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 6065","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 6066","022043","SEA/WATER TEMPERATURE","7.939999999999998"
" 6067","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 6068","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 6069","007063","DEPTH BELOW SEA/WATER SURFACE (M)","693.03"
" 6070","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 6071","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 6072","022043","SEA/WATER TEMPERATURE","7.930000000000007"
" 6073","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 6074","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 6075","007063","DEPTH BELOW SEA/WATER SURFACE (M)","693.74"
" 6076","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 6077","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 6078","022043","SEA/WATER TEMPERATURE","7.910000000000025"
" 6079","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 6080","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 6081","007063","DEPTH BELOW SEA/WATER SURFACE (M)","694.46"
" 6082","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 6083","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 6084","022043","SEA/WATER TEMPERATURE","7.8799999999999955"
" 6085","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 6086","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 6087","007063","DEPTH BELOW SEA/WATER SURFACE (M)","695.17"
" 6088","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 6089","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 6090","022043","SEA/WATER TEMPERATURE","7.8799999999999955"
" 6091","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 6092","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 6093","007063","DEPTH BELOW SEA/WATER SURFACE (M)","695.89"
" 6094","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 6095","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 6096","022043","SEA/WATER TEMPERATURE","7.8700000000000045"
" 6097","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 6098","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 6099","007063","DEPTH BELOW SEA/WATER SURFACE (M)","696.6"
" 6100","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 6101","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 6102","022043","SEA/WATER TEMPERATURE","7.860000000000014"
" 6103","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 6104","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 6105","007063","DEPTH BELOW SEA/WATER SURFACE (M)","697.31"
" 6106","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 6107","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 6108","022043","SEA/WATER TEMPERATURE","7.850000000000023"
" 6109","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 6110","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 6111","007063","DEPTH BELOW SEA/WATER SURFACE (M)","698.03"
" 6112","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 6113","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 6114","022043","SEA/WATER TEMPERATURE","7.840000000000032"
" 6115","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 6116","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 6117","007063","DEPTH BELOW SEA/WATER SURFACE (M)","698.74"
" 6118","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 6119","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 6120","022043","SEA/WATER TEMPERATURE","7.82000000000005"
" 6121","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 6122","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 6123","007063","DEPTH BELOW SEA/WATER SURFACE (M)","699.46"
" 6124","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 6125","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 6126","022043","SEA/WATER TEMPERATURE","7.800000000000011"
" 6127","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 6128","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 6129","007063","DEPTH BELOW SEA/WATER SURFACE (M)","700.17"
" 6130","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 6131","033050","GLOBAL GTSPP QUALITY FLAG","9"
